DATETIME,ERRORLEVEL,TAG,VALUE,LINE,FILE
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5325 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5328)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5328 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5336)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5336 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5339)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5339 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5341)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5341 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5347)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5347 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5349)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5349 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5350)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5350 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5351)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5351 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
